auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
ADAM;Mon-village;année ;32918;Bioenl;MISC;0;0;100316;100322;"ufrer et tout en reprenant le
chemin de la rue, je dis au Parisien:
- A mon idce, Monsicur, vous devez en
avoir un cruel debit, de vos tetes d'nes, car
je n'en vois plus qu'une dans votre boutique.
- ";" cria Jean-Claude, tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, pre Roux, mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont"
ADAM;Mon-village;année ;32918;Jean-Claude;PER;0;0;100328;100339;"t en reprenant le
chemin de la rue, je dis au Parisien:
- A mon idce, Monsicur, vous devez en
avoir un cruel debit, de vos tetes d'nes, car
je n'en vois plus qu'une dans votre boutique.
- Bioenl cria ";", tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, pre Roux, mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont mnrs, lepi, dit-"
ADAM;Mon-village;année ;32918;Parisiens;LOC;-34.5977417;-58.4156694;100384;100393;"- A mon idce, Monsicur, vous devez en
avoir un cruel debit, de vos tetes d'nes, car
je n'en vois plus qu'une dans votre boutique.
- Bioenl cria Jean-Claude, tu as joliment
rpondul Fallait prouver aux ";" qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, pre Roux, mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont mnrs, lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneu"
ADAM;Mon-village;année ;32918;pre Roux;PER;0;0;100460;100468;"es, car
je n'en vois plus qu'une dans votre boutique.
- Bioenl cria Jean-Claude, tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, ";", mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont mnrs, lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, "
ADAM;Mon-village; année;32918;"camaradel1
LA M01SSONl";LOC;0;0;100474;100496;"n vois plus qu'une dans votre boutique.
- Bioenl cria Jean-Claude, tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, pre Roux, mon ";"
Ll MiOISS0N
Les bl6s sont mnrs, lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, faucheurs Bonnets blancs, al"
ADAM;Mon-village;année ;32918;Ll MiOISS0N;PER;0;0;100497;100508;" votre boutique.
- Bioenl cria Jean-Claude, tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, pre Roux, mon camaradel1
LA M01SSONl
";"
Les bl6s sont mnrs, lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, faucheurs Bonnets blancs, alertel
pendez"
ADAM;Mon-village;année ;32918;bl6s;ORG;0;0;100513;100517;"
- Bioenl cria Jean-Claude, tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, pre Roux, mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les ";" sont mnrs, lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, faucheurs Bonnets blancs, alertel
pendez  vos cou"
ADAM;Mon-village;année ;32918;mnrs;ORG;0;0;100523;100527;"cria Jean-Claude, tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, pre Roux, mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont ";", lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, faucheurs Bonnets blancs, alertel
pendez  vos cous les lien"
ADAM;Mon-village;année ;32918;lepi;LOC;42.5685197;21.0710159;100529;100533;"ean-Claude, tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est pas si bete qu'on est mal habillc; et tu
l'as prouvc, pre Roux, mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont mnrs, ";", dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, faucheurs Bonnets blancs, alertel
pendez  vos cous les liens d'or"
ADAM;Mon-village;année ;32918;Les blcs;LOC;41.53713665;-8.42073305374782;100640;100648;" et tu
l'as prouvc, pre Roux, mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont mnrs, lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
";" sont mtrs.
Alerte, faucheurs Bonnets blancs, alertel
pendez  vos cous les liens d'or.
Alertel et place aux glaneurs.180
MoN vILILAGE.
Ils vont venir, conduits par le garde cham-
petre. A pieds dechau"
ADAM;Mon-village;année ;32918;Alerte;PER;0;0;100660;100666;"pre Roux, mon camaradel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont mnrs, lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
";", faucheurs Bonnets blancs, alertel
pendez  vos cous les liens d'or.
Alertel et place aux glaneurs.180
MoN vILILAGE.
Ils vont venir, conduits par le garde cham-
petre. A pieds dechaux, sur les eteules"
ADAM;Mon-village;année ;32918;Bonnets blancs;MISC;0;0;100678;100692;"radel1
LA M01SSONl
Ll MiOISS0N
Les bl6s sont mnrs, lepi, dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, faucheurs ";", alertel
pendez  vos cous les liens d'or.
Alertel et place aux glaneurs.180
MoN vILILAGE.
Ils vont venir, conduits par le garde cham-
petre. A pieds dechaux, sur les eteules qu'ils.
marchent en ligne"
ADAM;Mon-village;année ;32918;Alertel;MISC;0;0;100735;100742;"dit-on, grainera
bien.
Sortez des maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, faucheurs Bonnets blancs, alertel
pendez  vos cous les liens d'or.
";" et place aux glaneurs.180
MoN vILILAGE.
Ils vont venir, conduits par le garde cham-
petre. A pieds dechaux, sur les eteules qu'ils.
marchent en ligne et au pas.
L'eclio des promises va repeter mille "
ADAM;Mon-village;année ;32918;MoN;ORG;0;0;100769;100772;"maisons, gais moissonneuirs,
sortez des maisons pour aller aux champs.
Les blcs sont mtrs.
Alerte, faucheurs Bonnets blancs, alertel
pendez  vos cous les liens d'or.
Alertel et place aux glaneurs.180
";" vILILAGE.
Ils vont venir, conduits par le garde cham-
petre. A pieds dechaux, sur les eteules qu'ils.
marchent en ligne et au pas.
L'eclio des promises va repeter mille et
mille joyeux refrains.
De l"
ADAM;Mon-village; année;32918;rendez-yous;LOC;0;0;101062;101073;"ules qu'ils.
marchent en ligne et au pas.
L'eclio des promises va repeter mille et
mille joyeux refrains.
De la montagne et de la vallee, quand
sonnera l'heure de midi, les moissonneurs
accourront au ";".
Assis sur les gerbes, gaiement, en dejeu-
nant, un chacun devisera.
Les jeunes gars, les vieux hommes pa-
rieront ensemble combien le dizeau doit rap-
porter cette annee.
Le soir, par le.chemin creu"
ADAM;Mon-village;année ;32918;Assis;PER;0;0;101075;101080;"marchent en ligne et au pas.
L'eclio des promises va repeter mille et
mille joyeux refrains.
De la montagne et de la vallee, quand
sonnera l'heure de midi, les moissonneurs
accourront au rendez-yous.
";" sur les gerbes, gaiement, en dejeu-
nant, un chacun devisera.
Les jeunes gars, les vieux hommes pa-
rieront ensemble combien le dizeau doit rap-
porter cette annee.
Le soir, par le.chemin creux, cour"
ADAM;Mon-village;année ;32918;"pa-
rieront ensemble";PER;0;0;101177;101197;"tagne et de la vallee, quand
sonnera l'heure de midi, les moissonneurs
accourront au rendez-yous.
Assis sur les gerbes, gaiement, en dejeu-
nant, un chacun devisera.
Les jeunes gars, les vieux hommes ";" combien le dizeau doit rap-
porter cette annee.
Le soir, par le.chemin creux, courbatures
de fatigue, affames, nous descendrons.
Ahl comme on dort de bon ceur, durant
les courtes nuits, au temps des "
ADAM;Mon-village;année ;32918;le.chemin creux;PER;0;0;101259;101274;"au rendez-yous.
Assis sur les gerbes, gaiement, en dejeu-
nant, un chacun devisera.
Les jeunes gars, les vieux hommes pa-
rieront ensemble combien le dizeau doit rap-
porter cette annee.
Le soir, par ";", courbatures
de fatigue, affames, nous descendrons.
Ahl comme on dort de bon ceur, durant
les courtes nuits, au temps des longs travauxl
oN VILLAGIE.
181
Sortez des maisons, gais moissonneurs,
sortez"
ADAM;Mon-village;année ;32918;Ahl;ORG;0;0;101327;101330;"hacun devisera.
Les jeunes gars, les vieux hommes pa-
rieront ensemble combien le dizeau doit rap-
porter cette annee.
Le soir, par le.chemin creux, courbatures
de fatigue, affames, nous descendrons.
";" comme on dort de bon ceur, durant
les courtes nuits, au temps des longs travauxl
oN VILLAGIE.
181
Sortez des maisons, gais moissonneurs,
sortez des maisons pour aller aux champs.
Les bles sont mrs.
T"
ADAM;Mon-village;année ;32918;VILLAGIE;ORG;0;0;101415;101423;" doit rap-
porter cette annee.
Le soir, par le.chemin creux, courbatures
de fatigue, affames, nous descendrons.
Ahl comme on dort de bon ceur, durant
les courtes nuits, au temps des longs travauxl
oN ";".
181
Sortez des maisons, gais moissonneurs,
sortez des maisons pour aller aux champs.
Les bles sont mrs.
Tout ce que j'ai dit lh, de vrai, la cloche
qui sonne la moisson, les moineaux des bois,
les m"
ADAM;Mon-village;année ;32918;Sortez des maisons;MISC;0;0;101429;101447;"ter cette annee.
Le soir, par le.chemin creux, courbatures
de fatigue, affames, nous descendrons.
Ahl comme on dort de bon ceur, durant
les courtes nuits, au temps des longs travauxl
oN VILLAGIE.
181
";", gais moissonneurs,
sortez des maisons pour aller aux champs.
Les bles sont mrs.
Tout ce que j'ai dit lh, de vrai, la cloche
qui sonne la moisson, les moineaux des bois,
les moineaux des champs, les "
ADAM;Mon-village;année ;32918;Les bles;MISC;0;0;101510;101518;"ous descendrons.
Ahl comme on dort de bon ceur, durant
les courtes nuits, au temps des longs travauxl
oN VILLAGIE.
181
Sortez des maisons, gais moissonneurs,
sortez des maisons pour aller aux champs.
";" sont mrs.
Tout ce que j'ai dit lh, de vrai, la cloche
qui sonne la moisson, les moineaux des bois,
les moineaux des champs, les betes dans les
ecuries, tout ca chante la meme chose.
Dans le but de ne"
ADAM;Mon-village;année ;32918;mrs;PER;0;0;101524;101527;"s.
Ahl comme on dort de bon ceur, durant
les courtes nuits, au temps des longs travauxl
oN VILLAGIE.
181
Sortez des maisons, gais moissonneurs,
sortez des maisons pour aller aux champs.
Les bles sont ";".
Tout ce que j'ai dit lh, de vrai, la cloche
qui sonne la moisson, les moineaux des bois,
les moineaux des champs, les betes dans les
ecuries, tout ca chante la meme chose.
Dans le but de ne pas alle"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;101676;101678;"es maisons pour aller aux champs.
Les bles sont mrs.
Tout ce que j'ai dit lh, de vrai, la cloche
qui sonne la moisson, les moineaux des bois,
les moineaux des champs, les betes dans les
ecuries, tout ";" chante la meme chose.
Dans le but de ne pas aller  la France', je
me suis engage a faire la moisson chez le fer-
mier. Je serai paye en ble : c'est convenu; du
ble n'est pas de l'argent... Mais on a "
ADAM;Mon-village;année ;32918;la France;LOC;43.9154619;6.8911826;101730;101739;"out ce que j'ai dit lh, de vrai, la cloche
qui sonne la moisson, les moineaux des bois,
les moineaux des champs, les betes dans les
ecuries, tout ca chante la meme chose.
Dans le but de ne pas aller  ";"', je
me suis engage a faire la moisson chez le fer-
mier. Je serai paye en ble : c'est convenu; du
ble n'est pas de l'argent... Mais on a tant de
mal  la France l
Ah l pour ceux-la qui sortent du pay"
ADAM;Mon-village;année ;32918;la France;LOC;43.9154619;6.8911826;101891;101900;"me chose.
Dans le but de ne pas aller  la France', je
me suis engage a faire la moisson chez le fer-
mier. Je serai paye en ble : c'est convenu; du
ble n'est pas de l'argent... Mais on a tant de
mal  ";" l
Ah l pour ceux-la qui sortent du pays, ni
les moineaux, ni les betes, ni la cloche du
village, ne chantent la chanson de tout h
l'heure...
1. Nom que donnent les paysans du nord a la moissonqu'ils
"
ADAM;Mon-village;année ;32918;pays.r---;PER;0;0;102130;102139;"nt du pays, ni
les moineaux, ni les betes, ni la cloche du
village, ne chantent la chanson de tout h
l'heure...
1. Nom que donnent les paysans du nord a la moissonqu'ils
vont faire au centre de notre ";"
182
MON VILLAGE.
Gens de Morlinval, de Morlincourt et des
environs, comme les hirondelles de nos chau-
mes, se reunissent  jour fix6e. On fait le
voyage en troupe. Chaque moissonneur porte
au haut d'"
ADAM;Mon-village;année ;32918;MON VILLAGE;MISC;0;0;102144;102155;"
les moineaux, ni les betes, ni la cloche du
village, ne chantent la chanson de tout h
l'heure...
1. Nom que donnent les paysans du nord a la moissonqu'ils
vont faire au centre de notre pays.r---
182
";".
Gens de Morlinval, de Morlincourt et des
environs, comme les hirondelles de nos chau-
mes, se reunissent  jour fix6e. On fait le
voyage en troupe. Chaque moissonneur porte
au haut d'un bton une fax,"
ADAM;Mon-village;année ;32918;Gens de Morlinval;PER;0;0;102157;102174;", ni les betes, ni la cloche du
village, ne chantent la chanson de tout h
l'heure...
1. Nom que donnent les paysans du nord a la moissonqu'ils
vont faire au centre de notre pays.r---
182
MON VILLAGE.
";", de Morlincourt et des
environs, comme les hirondelles de nos chau-
mes, se reunissent  jour fix6e. On fait le
voyage en troupe. Chaque moissonneur porte
au haut d'un bton une fax, des sabots,
quelqu"
ADAM;Mon-village;année ;32918;Morlincourt;LOC;49.5700921;3.0335899;102179;102190;"cloche du
village, ne chantent la chanson de tout h
l'heure...
1. Nom que donnent les paysans du nord a la moissonqu'ils
vont faire au centre de notre pays.r---
182
MON VILLAGE.
Gens de Morlinval, de ";" et des
environs, comme les hirondelles de nos chau-
mes, se reunissent  jour fix6e. On fait le
voyage en troupe. Chaque moissonneur porte
au haut d'un bton une fax, des sabots,
quelques hardes, un pa"
ADAM;Mon-village;année ;32918;oh tegarde;PER;0;0;102462;102472;" jour fix6e. On fait le
voyage en troupe. Chaque moissonneur porte
au haut d'un bton une fax, des sabots,
quelques hardes, un pain noir sous le bras et
unc gourde au cou.
Avant de se mettre en route, ";" les
larmes aux yeux la fleche de son clocher, le
caeur bat le beurre; mais fut-cel il faut
partir.
Une fois hors du village, tout est oublie. Au
bout du chemin luisent les belles pieces d'or.
Pourquo"
ADAM;Mon-village;année ;32918;fut-cel;PER;0;0;102548;102555;"ne fax, des sabots,
quelques hardes, un pain noir sous le bras et
unc gourde au cou.
Avant de se mettre en route, oh tegarde les
larmes aux yeux la fleche de son clocher, le
caeur bat le beurre; mais ";" il faut
partir.
Une fois hors du village, tout est oublie. Au
bout du chemin luisent les belles pieces d'or.
Pourquoi regretter la fleche rouillee de son
eglise On a besoin d'argent, savez-vous,
dans"
ADAM;Mon-village;année ;32918;ca rcjouit;ORG;0;0;102919;102929;" a besoin d'argent, savez-vous,
dans nos pays; car,  reserve des quelques
sous que les bonnets blancs gagnent avec leur
fil et leur volaille, on ne fait pas rouler
grand'monnaie. Et puis... les ecus, ";"
l'eil, on a beau dire.
--P
io vILLAk.
it3
Jean-laude raconte qu'avant la eolu-
tion nous ne savions acheter le plus petiodt
coin de bien; qu'on ne nous laissait que de
rares dcus amasses  longue pein"
ADAM;Mon-village;année ;32918;eil;ORG;0;0;102932;102935;"rgent, savez-vous,
dans nos pays; car,  reserve des quelques
sous que les bonnets blancs gagnent avec leur
fil et leur volaille, on ne fait pas rouler
grand'monnaie. Et puis... les ecus, ca rcjouit
l'";", on a beau dire.
--P
io vILLAk.
it3
Jean-laude raconte qu'avant la eolu-
tion nous ne savions acheter le plus petiodt
coin de bien; qu'on ne nous laissait que de
rares dcus amasses  longue peine. M'e"
ADAM;Mon-village;année ;32918;vILLAk;LOC;60.5432773;22.3473685;102960;102966;"pays; car,  reserve des quelques
sous que les bonnets blancs gagnent avec leur
fil et leur volaille, on ne fait pas rouler
grand'monnaie. Et puis... les ecus, ca rcjouit
l'eil, on a beau dire.
--P
io ";".
it3
Jean-laude raconte qu'avant la eolu-
tion nous ne savions acheter le plus petiodt
coin de bien; qu'on ne nous laissait que de
rares dcus amasses  longue peine. M'est avis
que ces temps-lh etaien"
ADAM;Mon-village;année ;32918;scs;MISC;0;0;103267;103270;" qu'on ne nous laissait que de
rares dcus amasses  longue peine. M'est avis
que ces temps-lh etaient fameusement durs.
C'est si bon de couper son bois, de semer
dans son champ. Devait-on les dorloter ";"
chers dcusl
D'apres les rdcits, cette epoque n'est pas
loin de nous, et il n'est guere urgent de s'e-
tonhncr si le paysan a encore une maniere de
fiblesse pour l'or et l'argent. Assurde que
cet amou"
ADAM;Mon-village;année ;32918;Assurde;PER;0;0;103450;103457;"-on les dorloter scs
chers dcusl
D'apres les rdcits, cette epoque n'est pas
loin de nous, et il n'est guere urgent de s'e-
tonhncr si le paysan a encore une maniere de
fiblesse pour l'or et l'argent. ";" que
cet amour-l. scul h1ous potusse aux moissols
de la Fance.
Les fermiers de nos alentours ne payent
tqu'en ble. Vous me direz que le ble peut se
vendre; bien vous pensez l mais gca ne sera ja-
mais"
